wave,state,county_fips,county_pop,n_blocks_total,n_blocks_covered,share_mobile_any,share_mobile_t6,share_mobile_t7,share_mobile_t7_vzw,share_mobile_t6_vzw,share_anywless_t7
2011-06,MI,26131,6780,1605,1063,0.771693,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26133,23528,2090,2069,0.989322,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26135,8640,1988,1673,0.900035,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26137,24164,2308,2201,0.978096,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26139,263801,5509,5494,0.999101,0.554445,0.046889,0.046889,0.046889,0.046889
2011-06,MI,26141,13376,2088,1804,0.878642,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26143,24449,2802,2767,0.991922,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26145,200169,6713,6713,0.999996,0.053102,0.053102,0.053102,0.053102,0.053102
2011-06,MI,26147,163040,5261,5127,0.995719,0.365427,0.364878,0.003568,0.003568,0.364878
2011-06,MI,26149,61295,3876,3876,0.999835,0.000136,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26151,43114,2678,2644,0.963883,0.003872,0.003872,0.000000,0.000000,0.003872
2011-06,MI,26153,8485,2072,1242,0.882775,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26155,70648,3074,3074,0.999997,0.212574,0.212313,0.178819,0.178819,0.212313
2011-06,MI,26157,55729,2985,2923,0.971444,0.059160,0.059160,0.059160,0.059160,0.059160
2011-06,MI,26159,76258,3466,3465,0.999545,0.003426,0.000000,0.000000,0.000000,0.000000
2011-06,MI,26161,344791,6541,6536,0.999457,0.962806,0.962803,0.943536,0.943536,0.962803
2011-06,MI,26163,1820584,35943,35866,0.999509,0.998022,0.998020,0.979102,0.979102,0.998020
2011-06,MI,26165,32735,2300,2300,0.999984,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27001,16202,2474,2441,0.963433,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27003,330844,7856,7856,0.999997,0.992829,0.992829,0.992829,0.992829,0.993265
2011-06,MN,27005,32504,3423,3349,0.974330,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27007,44442,3067,2871,0.972579,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27009,38451,1531,1531,0.997885,0.406826,0.000000,0.000000,0.000000,0.634781
2011-06,MN,27011,5269,1147,1147,0.999759,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27013,64013,3250,3250,0.999996,0.045332,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27015,25893,1775,1775,0.999995,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27017,35386,2315,2315,0.999030,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27019,91042,3288,3288,0.999922,0.901940,0.901569,0.901569,0.901569,0.969061
2011-06,MN,27021,28567,3972,3873,0.957996,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27023,12441,2024,2024,0.999993,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27025,53887,2193,2190,0.997221,0.303033,0.303033,0.303033,0.303033,0.303033
2011-06,MN,27027,58999,2925,2925,0.999920,0.000000,0.000000,0.000000,0.000000,0.751032
2011-06,MN,27029,8695,1690,1495,0.939563,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27031,5176,2186,755,0.752558,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27033,11687,1734,1734,0.999995,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27035,62500,5276,5275,0.999723,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27037,398552,6811,6811,0.999997,0.996420,0.993830,0.982429,0.982429,0.996483
2011-06,MN,27039,20087,1613,1613,0.999996,0.249812,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27041,36009,2464,2464,0.999997,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27043,14553,2540,2540,0.999872,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27045,20866,2534,2109,0.775144,0.000093,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27047,31255,3318,3318,0.999992,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27049,46183,2808,2807,0.998163,0.376138,0.060026,0.000823,0.000823,0.122875
2011-06,MN,27051,6018,1242,1242,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27053,1152425,19175,19175,0.999996,0.999992,0.999992,0.999992,0.999992,0.999992
2011-06,MN,27055,19027,1582,1029,0.717223,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27057,20428,2755,2733,0.974848,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27059,37816,2325,2325,0.998703,0.030308,0.030308,0.030308,0.030308,0.050692
2011-06,MN,27061,45058,5615,5087,0.954896,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27063,10266,1588,1588,0.999985,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27065,16239,1415,1410,0.996032,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27067,42239,3138,3138,0.999995,0.000000,0.000000,0.000000,0.000000,0.040000
2011-06,MN,27069,4552,1904,1901,0.999390,0.000000,0.000000,0.000000,0.000000,0.263536
2011-06,MN,27071,13311,2414,1833,0.920656,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27073,7259,1785,1785,0.999952,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27075,10866,2367,1757,0.960597,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27077,4045,1469,1146,0.975504,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27079,27703,1995,1995,0.999995,0.128318,0.044609,0.021340,0.021340,0.044609
2011-06,MN,27081,5896,1455,1455,0.999426,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27083,25857,2266,2266,0.999995,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27085,36651,2627,2627,0.999995,0.000331,0.000331,0.000331,0.000331,0.917417
2011-06,MN,27087,5413,915,887,0.933721,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27089,9439,2547,2547,0.999853,0.000000,0.000000,0.000000,0.000000,0.229872
2011-06,MN,27091,20840,2400,2400,0.999983,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27093,23300,2751,2751,0.999995,0.000000,0.000000,0.000000,0.000000,0.779772
2011-06,MN,27095,26097,2166,2162,0.999476,0.000000,0.000000,0.000000,0.000000,0.234079
2011-06,MN,27097,33198,3275,3275,0.998385,0.000134,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27099,39163,2897,2897,0.999912,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27101,8725,1626,1626,0.999995,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27103,32727,1945,1945,0.999995,0.002910,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27105,21378,2271,2271,0.999970,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27107,6852,1673,1673,0.999988,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27109,144248,4578,4577,0.999703,0.889056,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27111,57303,6828,6807,0.996710,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27113,13930,1531,1531,0.999805,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27115,29750,3150,3045,0.976237,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27117,9596,1678,1678,0.999988,0.000622,0.000622,0.000622,0.000622,0.000622
2011-06,MN,27119,31600,4037,4037,0.999886,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27121,10995,1496,1488,0.989633,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27123,508640,8548,8548,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995
2011-06,MN,27125,4089,845,845,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27127,16059,2763,2763,0.999993,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27129,15730,2808,2808,0.999991,0.000000,0.000000,0.000000,0.000000,0.196850
2011-06,MN,27131,64142,2342,2342,0.999996,0.868429,0.110280,0.014315,0.014315,0.426131
2011-06,MN,27133,9687,1321,1321,0.999895,0.072535,0.072535,0.072535,0.072535,0.072535
2011-06,MN,27135,15629,2534,2515,0.998666,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27137,200226,13331,12251,0.992000,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27139,129928,2734,2734,0.999942,0.969074,0.967970,0.964651,0.964651,0.968314
2011-06,MN,27141,88499,2608,2608,0.999998,0.623802,0.451228,0.451228,0.451228,0.971405
2011-06,MN,27143,15226,1689,1689,0.999934,0.007660,0.007660,0.007660,0.007660,0.644673
2011-06,MN,27145,150642,7317,7317,0.999979,0.555845,0.000000,0.000000,0.000000,0.605679
2011-06,MN,27147,36576,1669,1669,0.999996,0.813538,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27149,9726,1115,1115,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27151,9783,2168,2166,0.999720,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27153,24895,2505,2502,0.997861,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27155,3558,1020,1020,0.999915,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27157,21676,2317,2173,0.952382,0.040524,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27159,13843,1549,1529,0.981049,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27161,19136,1496,1496,0.999996,0.036163,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27163,238136,5966,5965,0.999982,0.973296,0.972997,0.972877,0.972877,0.972997
2011-06,MN,27165,11211,1453,1453,0.999992,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27167,6576,1557,1557,0.999830,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27169,51461,3032,2783,0.939002,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MN,27171,124700,4039,4039,0.999878,0.796764,0.785892,0.785892,0.785892,0.985839
2011-06,MN,27173,10438,1956,1956,0.999791,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28001,32297,1785,1785,0.999286,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28003,37057,2076,2076,0.999807,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28005,13131,1422,1348,0.927602,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28007,19564,1596,1455,0.910292,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28009,8729,777,772,0.972811,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28011,34145,4084,4031,0.999364,0.000000,0.000000,0.000000,0.000000,0.695470
2011-06,MS,28013,14962,1206,1202,0.976428,0.295008,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28015,10597,1242,1214,0.940762,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28017,17392,1212,1205,0.971989,0.015479,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28019,8547,735,721,0.952157,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28021,9604,765,641,0.834781,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28023,16732,1887,1590,0.821067,0.001051,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28025,20634,1412,1382,0.957652,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28027,26151,3569,3569,0.999986,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28029,29449,1977,1905,0.966980,0.000041,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28031,19568,1589,1589,0.999943,0.026962,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28033,161252,2686,2686,0.999979,0.780628,0.000000,0.000000,0.186241,0.000000
2011-06,MS,28035,74934,4188,4188,0.999996,0.863192,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28037,8118,1247,1247,0.999625,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28039,22578,1689,1689,0.999808,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28041,14400,1661,1642,0.978005,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28043,21906,1559,1558,0.996720,0.138487,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28045,43929,2959,2957,0.999882,0.021836,0.000000,0.000000,0.000031,0.000000
2011-06,MS,28047,187105,6722,6702,0.999997,0.877755,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28049,245285,6995,6963,0.996482,0.782968,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28051,19198,1586,1579,0.982656,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28053,9375,1821,1819,0.997113,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28055,1406,749,717,0.942128,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28057,23401,1842,1831,0.986208,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28059,139668,4693,4681,0.999980,0.388571,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28061,17062,1512,1378,0.859493,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28063,7726,874,867,0.991664,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28065,12487,990,990,0.987824,0.000051,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28067,67761,4005,4005,0.999880,0.055719,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28069,10456,1053,914,0.684170,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28071,47351,2017,2010,0.987609,0.101627,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28073,55658,1937,1937,0.999950,0.465356,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28075,80261,4277,4226,0.974471,0.533529,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28077,12929,842,842,0.986195,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28079,23805,1524,1524,0.999516,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28081,82910,3610,3610,0.999726,0.000396,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28083,32317,3788,3788,0.999800,0.000070,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28085,34869,2224,2224,0.999680,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28087,59779,3299,3299,0.999651,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28089,95203,2943,2942,0.999887,0.587543,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28091,27088,1435,1435,0.999264,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28093,37144,1640,1640,0.993413,0.082428,0.000000,0.000000,0.082245,0.000000
2011-06,MS,28095,36989,3374,3338,0.985390,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28097,10925,1268,1254,0.976781,0.000073,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28099,29676,1960,1941,0.963405,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28101,21720,1841,1830,0.963187,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28103,11545,1117,1032,0.913268,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28105,47671,2196,2196,0.999993,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28107,34707,2180,2180,0.996739,0.000412,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28109,55834,2294,2271,0.984243,0.001810,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28111,12250,1318,1317,0.992896,0.078182,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28113,40404,2490,2490,0.999997,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28115,29957,1734,1731,0.987273,0.171121,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28117,25276,1744,1743,0.995508,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28119,8223,1289,1289,0.999994,0.007554,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28121,141617,3645,3645,0.999829,0.664872,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28123,28264,1796,1790,0.982273,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28125,4916,1312,1307,0.996317,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28127,27503,2136,2135,0.984301,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28129,16491,1449,1362,0.845892,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28131,17786,1394,1387,0.994026,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28133,29450,3322,3322,0.999992,0.000000,0.000000,0.000000,0.000000,0.198924
2011-06,MS,28135,15378,1979,1978,0.997604,0.300509,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28137,28886,1158,1154,0.973083,0.001018,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28139,22232,1434,1434,0.995684,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28141,19593,2410,2409,0.997870,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28143,10778,1842,1842,0.999961,0.114048,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28145,27134,1500,1500,0.998984,0.001509,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28147,15443,1058,1053,0.987210,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28149,48773,2058,2019,0.987733,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28151,51137,4471,4471,0.999907,0.000000,0.000000,0.000000,0.000000,0.020095
2011-06,MS,28153,20747,1731,1726,0.987884,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28155,10253,851,831,0.948702,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28157,9878,988,906,0.892482,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28159,19198,1517,1459,0.923292,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28161,12678,1331,1317,0.980387,0.397406,0.000000,0.000000,0.000000,0.000000
2011-06,MS,28163,28065,1890,1873,0.989613,0.000654,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29001,25607,2034,2034,0.999837,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29003,17291,1915,1913,0.999752,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29005,5685,1373,985,0.378957,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29007,25529,3153,3145,0.996368,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29009,35597,4598,4582,0.984239,0.000732,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29011,12402,2131,2058,0.937736,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29013,17049,2931,2922,0.997830,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29015,19056,3238,3009,0.882524,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29017,12363,1323,1031,0.687363,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29019,162642,5437,5434,0.999348,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29021,89201,5333,5333,0.999741,0.000021,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29023,42794,4552,4418,0.969808,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29025,9424,1796,1796,0.999768,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29027,44332,3323,3312,0.990843,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29029,44002,3648,3490,0.941953,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29031,75674,3899,3894,0.993550,0.488411,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29033,9295,1922,1919,0.997477,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29035,6265,833,791,0.930586,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29037,99478,4010,4010,0.999896,0.618161,0.000000,0.000000,0.031590,0.000000
2011-06,MO,29039,13982,1773,1771,0.991705,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29041,7831,2917,2850,0.976714,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29043,77422,3570,3488,0.988257,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29045,7139,1885,1883,0.996285,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29047,221939,5803,5803,0.999997,0.841717,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29049,20743,1710,1710,0.999649,0.013604,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29051,75990,2185,2185,0.999568,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29053,17601,1933,1933,0.998962,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29055,24696,2190,1898,0.891564,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29057,7883,2068,2068,0.999047,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29059,16777,1685,1617,0.932991,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29061,8433,2318,2314,0.994866,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29063,12892,1698,1689,0.986795,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29065,15657,1692,1363,0.846135,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29067,13684,2078,1947,0.924605,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29069,31953,3817,3736,0.960953,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29071,101492,5064,5027,0.988244,0.039485,0.000000,0.000000,0.039485,0.000000
2011-06,MO,29073,15222,1975,1819,0.859984,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29075,6738,1174,1136,0.959081,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29077,275174,10731,10731,0.999923,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29079,10261,1863,1863,0.999958,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29081,8957,1981,1895,0.965367,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29083,22272,3092,3088,0.993076,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29085,9627,1324,1261,0.902452,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29087,4912,1624,1520,0.863295,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29089,10144,1765,1760,0.994971,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29091,40400,3015,3015,0.995943,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29093,10630,1616,988,0.687578,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29095,674158,16557,16557,0.999929,0.959140,0.000000,0.000000,0.051520,0.000000
2011-06,MO,29097,117404,5378,5378,0.999994,0.000000,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29099,218733,6611,6575,0.994249,0.479185,0.000000,0.000000,0.394625,0.000000
2011-06,MO,29101,52595,3966,3966,0.999914,0.002516,0.000000,0.000000,0.000000,0.000000
2011-06,MO,29103,4131,1159,1158,0.999808,0.000000,0.000000,0.000000,0.000000,0.000000
